subscriber,subscription_length,launch,optin,source,state,emails,open_rate,click_rate,rec_open_rate,rec_click_rate,course_open_rate,course_click_rate,past_course_open_rate,past_course_click_rate,purchase_probability,purchase
455386673,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455386761,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455403686,76,Launch_6,Influence Map,FB Ad,active,17,0.47,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455406754,76,Launch_6,Influence Map,FB Ad,active,17,0.76,0.06,0.33,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455418864,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455422721,76,Launch_6,Influence Map,FB Ad,active,17,0.59,0.12,0.0,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
455440698,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455449381,76,Launch_6,Influence Map,FB Ad,active,17,0.41,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455453724,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455460378,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455469959,76,Launch_6,Influence Map,Instagram,active,17,0.35,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455473332,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.67,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455488382,1,Evergreen_2,Influence Map,FB Ad,active,1,0.0,0.0,0.0,0.0,0.09,0.0,0.4693398692810468,0.1440803621958105,0.0010932818840719836,False
455494491,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455497677,76,Launch_6,Influence Map,MCS Page,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455503078,76,Launch_6,Influence Map,FB Ad,active,17,0.94,0.12,1.0,0.0,1.0,0.0,0.4693398692810468,0.1440803621958105,0.008036636713320078,False
455509499,76,Launch_6,Influence Map,FB Ad,active,18,0.28,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455513811,76,Launch_6,Influence Map,FB Ad,active,17,0.29,0.06,0.0,0.0,0.43,0.14,0.4693398692810468,0.1440803621958105,0.005406038987310076,False
455519020,76,Launch_6,Influence Map,FB Ad,cancelled,17,0.29,0.06,0.33,0.0,0.29,0.29,0.4693398692810468,0.1440803621958105,0.00988305307163968,False
455523869,76,Launch_6,Influence Map,FB Ad,active,17,0.53,0.06,0.33,0.0,0.57,0.0,0.4693398692810468,0.1440803621958105,0.0031362638399289066,False
455527174,76,Launch_6,Influence Map,FB Ad,active,18,0.39,0.06,0.33,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455527286,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455528628,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.0,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
455531000,76,Launch_6,Influence Map,FB Ad,active,17,0.65,0.12,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455537404,76,Launch_6,Influence Map,Instagram,active,17,0.29,0.06,0.0,0.0,0.29,0.14,0.4693398692810468,0.1440803621958105,0.003978803367584046,False
455539326,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455542876,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455543749,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455546033,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455554161,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455554390,76,Launch_6,Influence Map,FB Ad,active,17,0.88,0.12,0.67,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455555585,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455555857,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455557070,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455561233,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455571381,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455571799,76,Launch_6,Influence Map,FB Ad,active,17,0.65,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455580016,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455584944,1,Evergreen_2,Influence Map,FB Ad,cancelled,1,0.0,0.0,0.0,0.0,1.0,0.45,0.4693398692810468,0.1440803621958105,0.11221449679803476,False
455590278,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.33,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
455593325,76,Launch_6,Influence Map,FB Ad,active,17,0.59,0.06,0.33,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455596111,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455596897,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455596980,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455598823,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455599250,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455609129,1,Evergreen_2,Influence Map,Unknown,active,2,0.0,0.0,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455627557,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455630495,76,Launch_6,Influence Map,FB Ad,active,17,0.29,0.06,0.0,0.0,0.43,0.14,0.4693398692810468,0.1440803621958105,0.005406038987310076,False
455641320,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455644003,76,Launch_6,Influence Map,MCS Page,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455647515,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455648755,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455649903,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455650027,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.12,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455650610,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455650970,76,Launch_6,Influence Map,FB Ad,active,30,0.97,0.1,0.67,0.0,0.71,0.0,1.0,0.0,0.0042625657132823415,False
455651219,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455654072,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.14,0.14,0.4693398692810468,0.1440803621958105,0.002863752014530759,False
455654814,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455655407,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.57,0.0,0.4693398692810468,0.1440803621958105,0.0031362638399289066,False
455657951,76,Launch_6,Influence Map,FB Ad,active,17,0.71,0.12,0.33,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455659395,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455660881,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455666287,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.33,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455667368,76,Launch_6,Influence Map,FB Ad,active,17,0.82,0.18,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455670751,76,Launch_6,Influence Map,FB Ad,active,17,0.47,0.06,1.0,0.0,0.71,0.0,0.4693398692810468,0.1440803621958105,0.0042625657132823415,False
455671505,76,Launch_6,Influence Map,FB Ad,active,17,0.59,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455673324,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455674377,1,Evergreen_2,Influence Map,FB Ad,active,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455676307,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455676598,76,Launch_6,Influence Map,Instagram,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455676942,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.12,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455677574,76,Launch_6,Influence Map,FB Ad,active,17,0.53,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455678288,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455679865,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.33,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455680458,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455682636,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455682903,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455689580,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455704415,76,Launch_6,Influence Map,FB Ad,active,17,0.29,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455704435,76,Launch_6,Influence Map,Instagram,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455705418,76,Launch_6,Influence Map,FB Ad,active,17,0.29,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455705489,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455705826,76,Launch_6,Influence Map,FB Ad,active,17,0.65,0.06,1.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455706589,1,Evergreen_2,Influence Map,FB Ad,cancelled,1,0.0,0.0,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455707664,76,Launch_6,Influence Map,FB Ad,active,19,0.21,0.05,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455708012,76,Launch_6,Influence Map,FB Ad,active,17,0.53,0.06,0.33,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455715982,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455722947,76,Launch_6,Influence Map,FB Ad,active,18,0.22,0.11,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455726993,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455736977,76,Launch_6,Influence Map,FB Ad,active,17,0.82,0.06,1.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455740551,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.33,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455741512,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455742261,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455743128,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455743448,76,Launch_6,Influence Map,FB Ad,active,17,0.88,0.24,0.67,0.0,0.57,0.14,0.4693398692810468,0.1440803621958105,0.00734146438530447,False
455745040,76,Launch_6,Influence Map,FB Ad,cancelled,17,0.41,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455745208,76,Launch_6,Influence Map,FB Ad,active,17,0.29,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455752327,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455758765,76,Launch_6,Influence Map,FB Ad,active,17,0.53,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455771423,76,Launch_6,Influence Map,FB Ad,active,17,0.41,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455774005,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455774760,76,Launch_6,Influence Map,FB Ad,active,17,0.41,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455775213,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455775692,76,Launch_6,Influence Map,MCS Page,active,17,0.65,0.12,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455776648,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455778183,76,Launch_6,Influence Map,FB Ad,active,17,0.53,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455780698,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455781775,76,Launch_6,Influence Map,FB Ad,active,17,0.71,0.06,0.0,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
455789933,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.33,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455789994,76,Launch_6,Influence Map,FB Ad,active,17,0.94,0.12,1.0,0.0,1.0,0.0,0.4693398692810468,0.1440803621958105,0.008036636713320078,False
455790106,76,Launch_6,Influence Map,FB Ad,active,17,0.41,0.06,0.33,0.0,0.71,0.0,0.4693398692810468,0.1440803621958105,0.0042625657132823415,False
455794610,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455795838,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455798591,76,Launch_6,Influence Map,FB Ad,active,17,0.94,0.06,1.0,0.0,0.86,0.0,0.4693398692810468,0.1440803621958105,0.005919036286063793,False
455801205,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455802185,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455804964,76,Launch_6,Influence Map,FB Ad,active,17,0.65,0.06,0.67,0.0,0.14,0.14,0.4693398692810468,0.1440803621958105,0.002863752014530759,False
455806038,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455806322,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455806551,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455807556,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455808748,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455809763,1,Evergreen_2,Influence Map,FB Ad,active,1,1.0,1.0,1.0,1.0,0.27,0.0,0.4693398692810468,0.1440803621958105,0.0016235480174136654,False
455812856,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455813024,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455813985,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455814885,76,Launch_6,Influence Map,FB Ad,active,17,0.59,0.06,0.33,0.0,0.29,0.14,0.4693398692810468,0.1440803621958105,0.003978803367584046,False
455822180,76,Launch_6,Influence Map,FB Ad,active,17,0.76,0.12,1.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455823326,76,Launch_6,Influence Map,FB Ad,active,17,1.0,0.06,1.0,0.0,1.0,0.14,0.4693398692810468,0.1440803621958105,0.018689225053575672,False
455823664,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455840904,76,Launch_6,Influence Map,FB Ad,active,17,0.59,0.06,0.33,0.0,0.43,0.0,0.4693398692810468,0.1440803621958105,0.002306876328973986,False
455896410,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455896819,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455900935,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455902321,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455902479,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.29,0.0,0.4693398692810468,0.1440803621958105,0.0016964477603485777,False
455905094,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455905422,76,Launch_6,Influence Map,FB Ad,active,17,0.88,0.06,0.67,0.0,0.86,0.0,0.4693398692810468,0.1440803621958105,0.005919036286063793,False
455907094,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455908720,76,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455910698,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455912111,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.12,0.67,0.33,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455912672,76,Launch_6,Influence Map,FB Ad,active,17,0.88,0.06,1.0,0.0,0.71,0.0,0.4693398692810468,0.1440803621958105,0.0042625657132823415,False
455915275,76,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455927894,76,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.33,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455931088,76,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
455931440,76,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455932095,75,Launch_6,Influence Map,FB Ad,active,17,0.18,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455932972,75,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455940798,75,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455942319,75,Launch_6,Influence Map,FB Ad,active,17,0.35,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455944786,75,Launch_6,Influence Map,FB Ad,active,17,0.29,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455955508,0,Evergreen_2,Influence Map,FB Ad,cancelled,1,1.0,1.0,1.0,1.0,0.36,0.09,0.4693398692810468,0.1440803621958105,0.0034221282883241002,False
455960563,0,Evergreen_2,Influence Map,FB Ad,active,1,0.0,0.0,0.0,0.0,0.09,0.09,0.4693398692810468,0.1440803621958105,0.001892417759827162,False
455965011,0,Evergreen_2,Influence Map,FB Ad,active,1,0.0,0.0,0.0,0.0,0.27,0.09,0.4693398692810468,0.1440803621958105,0.002809192611171615,False
455968800,75,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455976003,75,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455976247,75,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455977407,75,Launch_6,Influence Map,FB Ad,active,17,0.24,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455977617,75,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.14,0.14,0.4693398692810468,0.1440803621958105,0.002863752014530759,False
455978894,75,Launch_6,Influence Map,FB Ad,active,17,0.29,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455980028,75,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455980475,75,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455981057,75,Launch_6,Influence Map,FB Ad,bounced,17,0.35,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
455993561,75,Launch_6,Influence Map,FB Ad,active,17,0.41,0.06,0.33,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
456000789,75,Launch_6,Influence Map,FB Ad,active,17,0.06,0.06,0.0,0.0,0.0,0.0,0.4693398692810468,0.1440803621958105,0.0008970892380363732,False
456001987,75,Launch_6,Influence Map,FB Ad,active,17,0.12,0.06,0.0,0.0,0.14,0.0,0.4693398692810468,0.1440803621958105,0.0012202381972413708,False
