subscriber,launch,open_rate,click_rate,purchase
468450310,Evergreen_2,0.64,0.0,False
468459906,Evergreen_2,0.0,0.0,False
468462763,Evergreen_2,0.09,0.0,False
468463760,Evergreen_2,0.0,0.0,False
468464074,Evergreen_2,0.0,0.0,False
468464840,Evergreen_2,0.18,0.0,False
468468036,Evergreen_2,0.36,0.0,False
468470853,Evergreen_2,0.18,0.0,False
468490107,Evergreen_2,0.36,0.0,False
468522300,Evergreen_2,0.0,0.0,False
468523324,Evergreen_2,0.27,0.0,False
468537460,Evergreen_2,0.67,0.17,False
468545332,Evergreen_2,0.0,0.0,False
468552195,Evergreen_2,0.27,0.0,False
468554627,Evergreen_2,0.27,0.09,False
468555312,Evergreen_2,0.09,0.0,False
468556679,Evergreen_2,0.09,0.0,False
468561415,Evergreen_2,0.18,0.0,False
468601830,Evergreen_2,0.0,0.0,False
468603060,Evergreen_2,0.0,0.0,False
468603106,Evergreen_2,0.09,0.0,False
468604577,Evergreen_2,0.0,0.0,False
468609158,Evergreen_2,0.0,0.0,False
468610067,Evergreen_2,0.18,0.0,False
468610113,Evergreen_2,0.0,0.0,False
468611518,Evergreen_2,0.0,0.0,False
468611887,Evergreen_2,0.0,0.0,False
468612242,Evergreen_2,0.18,0.0,False
468613417,Evergreen_2,0.0,0.0,False
468625765,Evergreen_2,0.27,0.0,False
468629502,Evergreen_2,0.45,0.0,False
468637259,Evergreen_2,0.09,0.0,False
468642897,Evergreen_2,0.2,0.2,False
468645411,Evergreen_2,0.0,0.0,False
468647100,Evergreen_2,0.64,0.27,False
468656474,Evergreen_2,0.0,0.0,False
468657126,Evergreen_2,0.45,0.18,False
468657703,Evergreen_2,0.0,0.0,False
468672309,Evergreen_2,0.36,0.18,False
468682676,Evergreen_2,0.0,0.0,False
468692402,Evergreen_2,0.09,0.0,False
468731064,Evergreen_2,0.09,0.0,False
468734577,Evergreen_2,0.09,0.0,False
468735690,Evergreen_2,0.18,0.0,False
468738746,Evergreen_2,0.27,0.18,False
468746665,Evergreen_2,0.0,0.0,False
468754692,Evergreen_2,0.0,0.0,False
468765400,Evergreen_2,0.91,0.36,False
468765445,Evergreen_2,1.0,1.0,False
468807113,Evergreen_2,0.0,0.0,False
468809644,Evergreen_2,0.18,0.0,False
468813527,Evergreen_2,0.64,0.0,False
468813649,Launch_6,0.57,0.0,False
468814789,Evergreen_2,0.55,0.09,False
468857250,Evergreen_2,0.36,0.0,False
468865003,Evergreen_2,0.0,0.0,False
468866062,Evergreen_2,0.0,0.0,False
468873080,Evergreen_2,0.09,0.0,False
468880814,Evergreen_2,0.55,0.09,False
468892971,Evergreen_2,0.73,0.0,False
468910694,Evergreen_2,0.0,0.0,False
468920288,Evergreen_2,0.0,0.0,False
468922570,Evergreen_2,0.73,0.09,False
468929550,Evergreen_2,0.18,0.09,False
468951127,Evergreen_2,0.0,0.0,False
468951968,Evergreen_2,0.27,0.0,False
468954289,Evergreen_2,0.27,0.0,False
468957835,Evergreen_2,0.0,0.0,False
468969515,Evergreen_2,0.0,0.0,False
468972325,Evergreen_2,0.0,0.0,False
468994544,Evergreen_2,0.0,0.0,False
469005776,Evergreen_2,0.0,0.0,False
469005828,Evergreen_2,0.27,0.0,False
469006441,Evergreen_2,0.0,0.0,False
469006524,Evergreen_2,0.18,0.0,False
469007368,Evergreen_2,0.55,0.0,False
469017386,Evergreen_2,0.91,0.09,False
469018946,Evergreen_2,0.09,0.0,False
469035931,Evergreen_2,0.0,0.0,False
469039507,Evergreen_2,0.09,0.09,False
469041036,Evergreen_2,0.0,0.0,False
469063592,Evergreen_2,0.45,0.0,False
469064669,Evergreen_2,0.36,0.09,False
469082469,Evergreen_2,0.36,0.09,False
469082500,Evergreen_2,0.18,0.0,False
469084050,Evergreen_2,0.0,0.0,False
469084125,Evergreen_2,0.91,0.0,False
469084299,Evergreen_2,0.0,0.0,False
469092424,Evergreen_2,0.0,0.0,False
469097703,Evergreen_2,0.55,0.36,False
469106059,Evergreen_2,0.0,0.0,False
469128616,Evergreen_2,0.0,0.0,False
469131322,Evergreen_2,0.18,0.0,False
469131352,Evergreen_2,0.0,0.0,False
469135163,Evergreen_2,0.0,0.0,False
469135669,Evergreen_2,0.09,0.0,False
469144458,Evergreen_2,0.18,0.0,False
469147617,Evergreen_2,0.27,0.0,False
469147990,Evergreen_2,0.18,0.09,False
469150735,Evergreen_2,1.0,0.0,False
469154810,Evergreen_2,0.55,0.27,False
469154995,Evergreen_2,0.0,0.0,False
469162946,Evergreen_2,0.91,0.18,False
469166830,Evergreen_2,0.0,0.0,False
469167810,Evergreen_2,0.18,0.09,False
469168173,Evergreen_2,0.0,0.0,False
469172740,Evergreen_2,0.27,0.0,False
469173623,Evergreen_2,0.0,0.0,False
469176235,Evergreen_2,0.64,0.0,False
469186951,Evergreen_2,0.0,0.0,False
469187049,Evergreen_2,0.0,0.0,False
469225945,Launch_6,0.43,0.14,False
469230236,Evergreen_2,1.0,1.0,False
469233811,Evergreen_2,0.18,0.0,False
469237042,Evergreen_2,0.27,0.0,False
469238776,Evergreen_2,0.0,0.0,False
469240207,Evergreen_2,0.18,0.09,False
469241155,Evergreen_2,0.09,0.0,False
469242299,Evergreen_2,0.45,0.0,False
469252649,Evergreen_2,0.09,0.0,False
469262451,Evergreen_2,0.0,0.0,False
469275551,Evergreen_2,0.45,0.09,False
469281960,Evergreen_2,0.18,0.18,False
469283448,Evergreen_2,0.0,0.0,False
469290909,Evergreen_2,0.0,0.0,False
469291807,Evergreen_2,0.0,0.0,False
469296448,Evergreen_2,1.0,0.0,False
469305403,Evergreen_2,0.0,0.0,False
469315049,Evergreen_2,0.18,0.0,False
469328832,Evergreen_2,0.36,0.0,False
469329780,Evergreen_2,0.0,0.0,False
469337235,Evergreen_2,0.36,0.0,False
469338170,Evergreen_2,1.0,1.0,False
469343210,Evergreen_2,0.36,0.0,False
469348695,Evergreen_2,0.91,0.0,False
469351229,Evergreen_2,0.36,0.0,False
469352733,Evergreen_2,0.27,0.0,False
469354167,Evergreen_2,0.64,0.0,False
469355133,Evergreen_2,0.0,0.0,False
469357293,Evergreen_2,0.0,0.0,False
469359017,Evergreen_2,0.27,0.18,False
469370333,Launch_6,0.0,0.0,False
469373243,Evergreen_2,0.0,0.0,False
469376425,Evergreen_2,0.45,0.0,False
469386468,Evergreen_2,0.18,0.0,False
469387315,Evergreen_2,0.09,0.0,False
469387427,Evergreen_2,0.0,0.0,False
469390652,Evergreen_2,0.0,0.0,False
469393307,Evergreen_2,0.18,0.0,False
469398891,Evergreen_2,0.09,0.0,False
469414965,Evergreen_2,0.55,0.0,False
469415851,Evergreen_2,0.0,0.0,False
469416679,Evergreen_2,0.09,0.09,False
469420065,Evergreen_2,0.0,0.0,False
469433125,Evergreen_2,0.18,0.0,False
469444391,Evergreen_2,1.0,0.45,False
469465502,Evergreen_2,0.36,0.18,False
469471875,Evergreen_2,0.0,0.0,False
469487593,Evergreen_2,0.0,0.0,False
469490641,Evergreen_2,0.0,0.0,False
469496803,Evergreen_2,0.0,0.0,False
469524627,Evergreen_2,0.27,0.09,False
469540602,Evergreen_2,0.0,0.0,False
469587016,Evergreen_2,0.0,0.0,False
469587210,Evergreen_2,0.09,0.0,False
469593761,Evergreen_2,0.64,0.09,False
469607572,Evergreen_2,0.36,0.0,False
469609193,Evergreen_2,0.18,0.0,False
469623770,Evergreen_2,1.0,0.27,False
469624842,Evergreen_2,0.09,0.0,False
469631407,Evergreen_2,0.0,0.0,False
469655849,Evergreen_2,0.0,0.0,False
469687748,Evergreen_2,0.27,0.0,False
469690874,Evergreen_2,0.27,0.0,False
469695137,Evergreen_2,0.64,0.27,False
469703101,Evergreen_2,0.82,0.0,False
469713352,Evergreen_2,0.0,0.0,False
469715379,Evergreen_2,0.36,0.0,False
469725819,Evergreen_2,0.0,0.0,False
469732100,Evergreen_2,0.0,0.0,False
469745183,Evergreen_2,0.36,0.09,False
469765005,Evergreen_2,0.45,0.09,False
469769463,Evergreen_2,0.0,0.0,False
469777399,Evergreen_2,0.0,0.0,False
469785582,Evergreen_2,0.36,0.09,False
469798549,Evergreen_2,0.0,0.0,False
469799268,Evergreen_2,0.0,0.0,False
469800751,Evergreen_2,0.09,0.0,False
469801708,Evergreen_2,0.18,0.0,False
469812085,Evergreen_2,0.18,0.0,False
469812337,Evergreen_2,0.0,0.0,False
469816042,Evergreen_2,0.09,0.0,False
469827798,Evergreen_2,0.36,0.0,False
469855059,Evergreen_2,0.09,0.0,False
469878685,Evergreen_2,0.0,0.0,False
469889131,Evergreen_2,0.45,0.0,False
469937119,Evergreen_2,0.36,0.0,False
469947373,Evergreen_2,0.09,0.0,False
470003177,Evergreen_2,0.36,0.0,False
470004791,Evergreen_2,0.0,0.0,False
470009716,Evergreen_2,0.0,0.0,False
470027557,Evergreen_2,0.18,0.0,False
470041634,Evergreen_2,0.0,0.0,False
470046101,Evergreen_2,0.0,0.0,False
470055675,Evergreen_2,0.18,0.0,False
470059427,Evergreen_2,0.18,0.0,False
470084338,Evergreen_2,0.0,0.0,False
470134146,Evergreen_2,0.09,0.0,False
470134224,Evergreen_2,0.45,0.09,False
470138093,Evergreen_2,0.0,0.0,False
470140272,Evergreen_2,0.09,0.0,False
470143431,Evergreen_2,0.55,0.0,False
470155710,Evergreen_2,0.0,0.0,False
470159310,Evergreen_2,0.64,0.0,False
470161796,Evergreen_2,0.45,0.09,False
470162536,Evergreen_2,0.36,0.0,False
470169352,Evergreen_2,0.0,0.0,False
470170763,Evergreen_2,0.0,0.0,False
470179146,Evergreen_2,0.09,0.0,False
470184150,Evergreen_2,1.0,0.0,False
470190830,Evergreen_2,0.36,0.0,False
470199780,Evergreen_2,0.64,0.09,False
470207563,Evergreen_2,0.0,0.0,False
470207995,Evergreen_2,0.0,0.0,False
470209034,Evergreen_2,0.18,0.0,False
470220283,Evergreen_2,0.36,0.27,False
470221731,Evergreen_2,0.0,0.0,False
470223559,Evergreen_2,0.18,0.0,False
470227949,Evergreen_2,0.45,0.0,False
470230227,Evergreen_2,0.0,0.0,False
470232727,Evergreen_2,0.0,0.0,False
470242116,Evergreen_2,0.82,0.18,False
470245207,Evergreen_2,0.55,0.09,False
470253454,Evergreen_2,0.6,0.6,False
470258903,Evergreen_2,0.45,0.0,False
470264055,Evergreen_2,1.0,0.09,False
470267834,Evergreen_2,0.64,0.27,False
470268388,Launch_6,0.0,0.0,False
470270224,Evergreen_2,0.18,0.0,False
470276261,Evergreen_2,0.55,0.09,False
470277923,Evergreen_2,0.91,0.36,False
470279649,Evergreen_2,0.0,0.0,False
470279890,Evergreen_2,0.82,0.18,False
470288372,Evergreen_2,0.0,0.0,False
470293471,Evergreen_2,0.27,0.09,False
470304035,Evergreen_2,0.0,0.0,False
470306223,Evergreen_2,0.0,0.0,False
470308442,Evergreen_2,0.64,0.18,False
470310092,Evergreen_2,0.0,0.0,False
470310882,Evergreen_2,0.91,0.09,False
470311935,Evergreen_2,0.09,0.0,False
470322213,Evergreen_2,0.0,0.0,False
470323258,Evergreen_2,0.18,0.0,False
470367109,Evergreen_2,0.0,0.0,False
470374140,Evergreen_2,0.18,0.18,False
470412679,Evergreen_2,0.09,0.0,False
470413526,Evergreen_2,0.0,0.0,False
470417009,Evergreen_2,0.18,0.0,False
470447518,Evergreen_2,0.0,0.0,False
470457014,Evergreen_2,0.0,0.0,False
470461167,Evergreen_2,0.0,0.0,False
470499723,Evergreen_2,0.0,0.0,False
470500025,Evergreen_2,0.27,0.18,False
470508542,Evergreen_2,0.09,0.0,False
470510960,Launch_6,0.86,0.0,False
470528800,Evergreen_2,0.0,0.0,False
470531288,Evergreen_2,0.18,0.0,False
470537499,Evergreen_2,0.09,0.0,False
470540596,Evergreen_2,0.09,0.0,False
470545942,Evergreen_2,0.55,0.0,False
470551633,Evergreen_2,1.0,0.27,False
470556805,Evergreen_2,0.09,0.0,False
470583934,Evergreen_2,0.27,0.0,False
470588457,Evergreen_2,0.36,0.18,False
470590135,Evergreen_2,0.0,0.0,False
470592195,Evergreen_2,0.0,0.0,False
470595703,Evergreen_2,0.09,0.0,False
470597871,Evergreen_2,0.18,0.0,False
470605223,Evergreen_2,0.0,0.0,False
470610493,Evergreen_2,0.0,0.0,False
470611248,Evergreen_2,0.55,0.0,False
470663502,Evergreen_2,0.0,0.0,False
470663809,Evergreen_2,0.73,0.0,False
470668702,Evergreen_2,0.0,0.0,False
470743340,Evergreen_2,1.0,0.0,False
470819977,Evergreen_2,0.0,0.0,False
470826361,Evergreen_2,0.45,0.18,False
470827841,Evergreen_2,0.0,0.0,False
470896245,Evergreen_2,0.45,0.0,False
470898582,Evergreen_2,0.18,0.09,False
470922710,Evergreen_2,0.09,0.0,False
470929266,Evergreen_2,0.0,0.0,False
470933156,Evergreen_2,0.18,0.0,False
470935764,Evergreen_2,0.0,0.0,False
470942657,Evergreen_2,0.0,0.0,False
470988210,Evergreen_2,0.18,0.0,False
471002349,Evergreen_2,0.82,0.0,False
471069340,Evergreen_2,0.91,0.09,False
471069485,Evergreen_2,0.36,0.09,False
471081206,Evergreen_2,0.18,0.09,False
471132952,Evergreen_2,0.0,0.0,False
471134882,Evergreen_2,0.0,0.0,False
471138089,Evergreen_2,0.18,0.0,False
471145825,Evergreen_2,0.0,0.0,False
471148283,Evergreen_2,0.64,0.09,False
471148502,Evergreen_2,0.36,0.0,False
471151490,Evergreen_2,0.45,0.0,False
471152277,Evergreen_2,0.09,0.0,False
471156528,Evergreen_2,0.18,0.0,False
471161976,Evergreen_2,0.45,0.0,False
471171461,Evergreen_2,0.73,0.09,False
471193262,Evergreen_2,0.0,0.0,False
471195886,Evergreen_2,0.0,0.0,False
471198212,Launch_6,0.0,0.0,False
471198787,Evergreen_2,0.18,0.18,False
471208155,Evergreen_2,0.0,0.0,False
471208207,Evergreen_2,0.0,0.0,False
471222343,Evergreen_2,0.18,0.0,False
471222508,Launch_6,0.14,0.0,False
471223402,Evergreen_2,0.0,0.0,False
471228720,Evergreen_2,1.0,0.0,False
471228784,Evergreen_2,0.0,0.0,False
471234686,Evergreen_2,0.64,0.0,False
471237115,Evergreen_2,0.55,0.0,False
471239317,Evergreen_2,0.0,0.0,False
471239834,Evergreen_2,0.09,0.0,False
471244009,Evergreen_2,0.18,0.09,False
471247216,Evergreen_2,0.36,0.0,False
471250306,Evergreen_2,0.09,0.0,False
471251440,Evergreen_2,0.27,0.0,False
471252973,Evergreen_2,0.0,0.0,False
471257303,Launch_6,0.14,0.0,False
471274146,Evergreen_2,0.55,0.09,False
471289727,Evergreen_2,0.18,0.09,False
471297107,Evergreen_2,0.0,0.0,False
471300210,Evergreen_2,0.36,0.0,False
471301153,Evergreen_2,0.55,0.0,False
471302869,Evergreen_2,0.36,0.0,False
471303333,Evergreen_2,0.55,0.09,False
471304757,Evergreen_2,0.18,0.0,False
471306425,Evergreen_2,0.0,0.0,False
471310868,Evergreen_2,0.09,0.0,False
471312526,Evergreen_2,0.0,0.0,False
471314068,Evergreen_2,0.09,0.0,False
471317709,Launch_6,0.0,0.0,False
471318597,Evergreen_2,0.09,0.0,False
471318969,Evergreen_2,0.27,0.0,False
471322326,Evergreen_2,0.45,0.18,False
471327663,Evergreen_2,0.55,0.18,False
471327765,Evergreen_2,0.0,0.0,False
471331239,Evergreen_2,0.09,0.0,False
471337691,Evergreen_2,0.18,0.0,False
471346076,Evergreen_2,0.0,0.0,False
471347845,Evergreen_2,0.45,0.0,False
471377438,Evergreen_2,0.82,0.09,False
471410991,Evergreen_2,0.83,0.5,False
471411333,Evergreen_2,0.18,0.0,False
471416838,Evergreen_2,0.27,0.0,False
471417059,Evergreen_2,0.09,0.09,False
471422518,Evergreen_2,0.18,0.09,False
471422974,Evergreen_2,0.0,0.0,False
471423333,Evergreen_2,0.45,0.0,False
471428915,Evergreen_2,0.73,0.0,False
471435916,Evergreen_2,0.0,0.0,False
471435951,Evergreen_2,0.0,0.0,False
471437376,Evergreen_2,0.0,0.0,False
471438402,Evergreen_2,0.18,0.0,False
471439218,Evergreen_2,0.18,0.09,False
471439308,Evergreen_2,0.09,0.0,False
471442415,Evergreen_2,0.09,0.09,False
471442845,Evergreen_2,0.0,0.0,False
471443173,Evergreen_2,0.0,0.0,False
471443916,Evergreen_2,0.09,0.0,False
471444234,Evergreen_2,0.09,0.0,False
471444779,Evergreen_2,0.36,0.0,False
471476952,Evergreen_2,0.0,0.0,False
471476977,Evergreen_2,0.64,0.18,False
471478112,Evergreen_2,0.0,0.0,False
471479099,Evergreen_2,0.27,0.0,False
471500632,Evergreen_2,0.18,0.0,False
471501780,Evergreen_2,0.0,0.0,False
471506934,Evergreen_2,0.0,0.0,False
471507368,Evergreen_2,0.0,0.0,False
471507783,Evergreen_2,0.27,0.18,False
471512061,Evergreen_2,0.0,0.0,False
471514534,Evergreen_2,0.18,0.0,False
471515768,Evergreen_2,0.0,0.0,False
471515814,Evergreen_2,0.27,0.09,False
471516881,Evergreen_2,0.27,0.0,False
471517117,Evergreen_2,0.0,0.0,False
471520551,Evergreen_2,0.0,0.0,False
471520818,Evergreen_2,0.09,0.0,False
471521029,Evergreen_2,0.27,0.0,False
471521203,Evergreen_2,0.0,0.0,False
471521552,Evergreen_2,0.73,0.0,False
471522623,Evergreen_2,0.09,0.0,False
471526821,Evergreen_2,0.09,0.0,False
471527335,Evergreen_2,0.0,0.0,False
471528703,Evergreen_2,0.64,0.0,False
471529311,Evergreen_2,0.0,0.0,False
471532113,Evergreen_2,0.18,0.18,False
471534043,Evergreen_2,0.0,0.0,False
471534158,Evergreen_2,0.09,0.0,False
471536047,Evergreen_2,0.18,0.0,False
471536124,Evergreen_2,1.0,0.09,False
471537151,Evergreen_2,0.18,0.0,False
471539430,Evergreen_2,0.18,0.0,False
471540370,Evergreen_2,0.36,0.0,False
471556443,Evergreen_2,0.09,0.0,False
471576046,Evergreen_2,0.64,0.0,False
471577289,Evergreen_2,0.09,0.09,False
471578478,Evergreen_2,0.0,0.0,False
471580170,Evergreen_2,0.0,0.0,False
471583184,Evergreen_2,0.45,0.0,False
471583601,Evergreen_2,0.27,0.0,False
471588818,Evergreen_2,0.27,0.0,False
471589447,Evergreen_2,0.18,0.0,False
471593119,Evergreen_2,0.0,0.0,False
471597323,Evergreen_2,0.0,0.0,False
471599214,Evergreen_2,0.0,0.0,False
471605897,Evergreen_2,0.09,0.0,False
471610654,Evergreen_2,0.18,0.0,False
471611927,Evergreen_2,0.09,0.0,False
471618430,Evergreen_2,0.36,0.09,False
471624578,Evergreen_2,0.18,0.09,False
471625890,Evergreen_2,0.0,0.0,False
471627060,Evergreen_2,0.82,0.0,False
471630652,Evergreen_2,0.91,0.0,False
471632193,Evergreen_2,0.09,0.0,False
471633410,Evergreen_2,0.18,0.09,False
471637266,Evergreen_2,0.18,0.0,False
471640564,Evergreen_2,0.64,0.0,False
471642291,Evergreen_2,0.18,0.09,False
471644435,Evergreen_2,0.0,0.0,False
471644531,Evergreen_2,0.0,0.0,False
471644591,Evergreen_2,0.09,0.0,False
471644999,Evergreen_2,0.45,0.09,False
471645002,Evergreen_2,0.89,0.11,False
471648269,Evergreen_2,0.55,0.27,False
471651008,Evergreen_2,1.0,0.67,True
471666456,Evergreen_2,0.0,0.0,False
471674964,Evergreen_2,0.09,0.0,False
471676772,Evergreen_2,1.0,0.0,False
471677501,Evergreen_2,0.0,0.0,False
471679163,Evergreen_2,0.18,0.09,False
471683633,Evergreen_2,0.18,0.0,False
471686127,Evergreen_2,0.36,0.0,False
471727061,Evergreen_2,0.73,0.0,False
471732069,Evergreen_2,0.18,0.0,False
471742024,Evergreen_2,0.09,0.0,False
471745302,Evergreen_2,0.91,0.0,False
471746441,Launch_6,0.0,0.0,False
471746703,Evergreen_2,0.45,0.0,False
471748323,Evergreen_2,0.0,0.0,False
471760576,Evergreen_2,0.27,0.18,False
471761089,Evergreen_2,0.55,0.09,False
471761579,Evergreen_2,0.0,0.0,False
471762623,Evergreen_2,0.82,0.18,False
471763709,Evergreen_2,0.0,0.0,False
471764477,Evergreen_2,0.18,0.0,False
471765037,Evergreen_2,0.55,0.09,False
471768678,Evergreen_2,0.64,0.0,False
471773373,Evergreen_2,0.0,0.0,False
471773692,Evergreen_2,0.0,0.0,False
471775624,Evergreen_2,0.0,0.0,False
471781993,Evergreen_2,0.64,0.0,False
471782085,Evergreen_2,0.09,0.0,False
471782673,Evergreen_2,0.09,0.0,False
471783026,Evergreen_2,0.82,0.09,False
471785873,Evergreen_2,0.09,0.0,False
471787424,Evergreen_2,0.0,0.0,False
471792629,Evergreen_2,0.09,0.0,False
471797070,Evergreen_2,0.27,0.0,False
471798380,Evergreen_2,0.55,0.0,False
471801536,Evergreen_2,0.0,0.0,False
471801540,Evergreen_2,0.18,0.09,False
471804618,Evergreen_2,0.0,0.0,False
471828233,Evergreen_2,0.0,0.0,False
471831322,Evergreen_2,0.0,0.0,False
471876312,Evergreen_2,0.0,0.0,False
471877105,Evergreen_2,0.64,0.0,False
471917826,Evergreen_2,0.0,0.0,False
471918929,Evergreen_2,0.0,0.0,False
471922697,Evergreen_2,1.0,0.0,False
471922798,Evergreen_2,0.09,0.0,False
471923208,Launch_6,0.0,0.0,False
471925575,Evergreen_2,0.0,0.0,False
471929879,Evergreen_2,0.73,0.0,False
471931269,Evergreen_2,1.0,0.09,False
471933989,Evergreen_2,0.0,0.0,False
471939300,Evergreen_2,1.0,0.0,False
471940118,Evergreen_2,0.55,0.18,False
471947492,Evergreen_2,0.36,0.0,False
471950014,Evergreen_2,0.09,0.0,False
471952955,Evergreen_2,1.0,0.0,False
471959450,Evergreen_2,0.64,0.0,False
471959681,Evergreen_2,0.09,0.0,False
471964375,Evergreen_2,0.73,0.0,False
471966995,Evergreen_2,0.82,0.0,False
471970485,Evergreen_2,0.0,0.0,False
471972964,Evergreen_2,0.09,0.0,False
471973623,Evergreen_2,0.36,0.09,False
471975220,Evergreen_2,0.09,0.0,False
471975798,Evergreen_2,0.45,0.18,False
471977213,Evergreen_2,0.36,0.0,False
471977507,Evergreen_2,0.27,0.0,False
471978005,Evergreen_2,0.09,0.0,False
471979323,Evergreen_2,0.09,0.0,False
471985430,Evergreen_2,0.45,0.18,True
471987300,Evergreen_2,0.36,0.0,False
471992029,Evergreen_2,1.0,0.09,False
471997096,Evergreen_2,0.0,0.0,False
472017758,Evergreen_2,0.09,0.0,False
472018150,Evergreen_2,0.18,0.0,False
472018762,Evergreen_2,0.36,0.0,False
472024582,Evergreen_2,0.27,0.0,False
472028162,Evergreen_2,0.55,0.0,False
472029847,Evergreen_2,0.0,0.0,False
472030435,Evergreen_2,1.0,0.0,False
472033048,Evergreen_2,0.0,0.0,False
472036339,Evergreen_2,0.09,0.0,False
472037586,Evergreen_2,0.18,0.0,False
472037722,Evergreen_2,0.0,0.0,False
472038917,Evergreen_2,0.36,0.09,False
472041311,Evergreen_2,0.18,0.0,False
472042346,Evergreen_2,0.0,0.0,False
472044718,Evergreen_2,0.09,0.0,False
472045834,Evergreen_2,0.0,0.0,False
472046685,Evergreen_2,0.36,0.09,False
472046699,Evergreen_2,0.45,0.18,False
472051303,Evergreen_2,0.0,0.0,False
472051876,Evergreen_2,0.0,0.0,False
472051888,Evergreen_2,0.09,0.0,False
472053767,Evergreen_2,0.0,0.0,False
472054640,Evergreen_2,0.18,0.0,False
472057731,Evergreen_2,0.0,0.0,False
472067120,Evergreen_2,0.18,0.0,False
472068010,Evergreen_2,0.27,0.0,False
472072237,Evergreen_2,0.0,0.0,False
472080522,Evergreen_2,0.0,0.0,False
472081130,Evergreen_2,0.67,0.33,False
472082839,Evergreen_2,0.0,0.0,False
472083948,Evergreen_2,0.0,0.0,False
472085446,Evergreen_2,0.0,0.0,False
472087577,Evergreen_2,0.18,0.09,False
472088543,Evergreen_2,0.0,0.0,False
472090839,Evergreen_2,0.36,0.0,False
472092591,Evergreen_2,0.45,0.0,False
472093085,Evergreen_2,0.0,0.0,False
472094636,Launch_6,0.0,0.0,False
472095385,Evergreen_2,0.09,0.0,False
472095602,Evergreen_2,0.0,0.0,False
472095926,Evergreen_2,0.18,0.0,False
472099032,Evergreen_2,0.64,0.0,False
472099315,Evergreen_2,0.27,0.0,False
472099877,Evergreen_2,0.27,0.0,False
472100095,Evergreen_2,0.27,0.0,False
472101869,Evergreen_2,0.09,0.0,False
472102987,Evergreen_2,0.18,0.0,False
472103004,Evergreen_2,0.55,0.0,False
472103791,Evergreen_2,0.0,0.0,False
472104730,Evergreen_2,0.0,0.0,False
472105420,Evergreen_2,0.18,0.09,False
472106202,Evergreen_2,0.73,0.09,False
472106234,Evergreen_2,0.0,0.0,False
472106683,Evergreen_2,0.64,0.09,False
472108891,Evergreen_2,0.27,0.0,False
472109693,Evergreen_2,0.0,0.0,False
472110180,Evergreen_2,0.18,0.09,False
472110199,Evergreen_2,0.09,0.0,False
472111203,Evergreen_2,0.0,0.0,False
472111744,Evergreen_2,0.0,0.0,False
472113148,Evergreen_2,0.45,0.0,False
472113397,Evergreen_2,0.36,0.18,False
472113432,Evergreen_2,0.0,0.0,False
472114585,Evergreen_2,0.0,0.0,False
472116987,Evergreen_2,0.0,0.0,False
472117008,Evergreen_2,0.0,0.0,False
472121409,Evergreen_2,0.36,0.0,False
472124172,Evergreen_2,0.18,0.0,False
472124698,Evergreen_2,0.0,0.0,False
472126152,Evergreen_2,0.18,0.0,False
472128003,Evergreen_2,0.0,0.0,False
472129290,Evergreen_2,0.09,0.0,False
472130175,Evergreen_2,0.27,0.09,False
472130541,Evergreen_2,0.0,0.0,False
472130810,Evergreen_2,0.0,0.0,False
472131266,Evergreen_2,0.55,0.09,False
472131476,Evergreen_2,0.18,0.0,False
472136727,Evergreen_2,0.09,0.0,False
472141223,Evergreen_2,0.18,0.0,False
472141931,Evergreen_2,0.18,0.0,False
472142034,Evergreen_2,0.0,0.0,False
472142169,Evergreen_2,0.0,0.0,False
472142233,Evergreen_2,0.0,0.0,False
472142501,Evergreen_2,0.18,0.0,False
472143149,Evergreen_2,0.0,0.0,False
472144018,Evergreen_2,0.18,0.0,False
472144294,Evergreen_2,0.0,0.0,False
472152071,Evergreen_2,0.09,0.0,False
472152093,Evergreen_2,0.0,0.0,False
472154159,Evergreen_2,0.55,0.55,False
472154796,Evergreen_2,0.27,0.0,False
472158252,Evergreen_2,1.0,0.09,False
472158476,Evergreen_2,0.0,0.0,False
472163947,Evergreen_2,0.17,0.17,False
472169184,Evergreen_2,1.0,0.71,False
472170057,Evergreen_2,0.0,0.0,False
472172390,Evergreen_2,0.0,0.0,False
472174770,Evergreen_2,0.64,0.0,False
472175157,Evergreen_2,0.0,0.0,False
472176904,Evergreen_2,0.0,0.0,False
472177601,Evergreen_2,0.27,0.09,False
472179980,Evergreen_2,0.27,0.0,False
472181510,Evergreen_2,0.0,0.0,False
472181698,Evergreen_2,0.09,0.09,False
472184284,Evergreen_2,0.0,0.0,False
472184820,Evergreen_2,0.55,0.0,False
472217130,Evergreen_2,1.0,0.33,False
472226846,Evergreen_2,0.0,0.0,False
472227437,Evergreen_2,0.18,0.0,False
472228032,Evergreen_2,0.45,0.0,False
472232808,Evergreen_2,0.64,0.0,False
472234192,Evergreen_2,0.09,0.0,False
472236156,Evergreen_2,0.64,0.09,False
472237252,Evergreen_2,0.0,0.0,False
472237719,Evergreen_2,0.18,0.0,False
472237728,Evergreen_2,0.27,0.0,False
472239216,Evergreen_2,0.18,0.0,False
472241110,Evergreen_2,0.09,0.0,False
472244010,Evergreen_2,0.45,0.0,False
472245217,Evergreen_2,0.0,0.0,False
472246899,Evergreen_2,0.27,0.0,False
472247220,Evergreen_2,0.0,0.0,False
472250195,Evergreen_2,0.45,0.0,False
472251092,Evergreen_2,0.27,0.09,False
